invoice;custID;prodID;salesDate;amt;qty;discounted
43683;24;91;21/11/2005;46285,6;94;0
43683;24;97;21/11/2005;40314,4;70;0
43683;24;101;21/11/2005;57682;200;0
43683;24;102;21/11/2005;32442,12;102;0
43684;24;104;21/11/2008;22573,98;78;0
43685;37;59;02/08/2009;30237,5;82;0
43686;4;53;03/12/2005;74791,66;157;0
43687;31;91;15/06/2007;60072,8;122;0
43688;22;91;03/03/2006;30036,4;61;0
43689;27;74;27/07/2009;48044,88;177;0
43690;39;104;22/02/2007;5498,79;19;0
43690;39;42;22/02/2007;100180,93;179;0
43690;39;100;22/02/2007;17584,58;47;0
43690;39;31;22/02/2007;24528,6;60;0
43691;10;52;22/08/2005;37574,55;65;0
43691;10;103;22/08/2005;26150,2;53;0
43692;37;90;19/08/2007;40258,56;96;0
43693;10;103;22/08/2009;9374,6;19;0
43694;39;22;22/02/2008;77200,38;158;0
43694;39;13;22/02/2008;64898,29;151;0
43694;39;5;22/02/2008;33491,94;118;0
43694;39;64;22/02/2008;98670,65;169;0
43695;27;61;27/07/2006;3713,06;13;0
43695;27;5;27/07/2006;3405,96;12;0
43696;27;97;27/07/2007;6911,04;12;0
43696;27;105;27/07/2007;25908,87;93;0
43697;4;53;08/02/2010;9051,22;19;0
43697;4;29;08/02/2010;92337,7;182;0
43698;18;68;07/07/2008;81713,28;192;0
43699;10;103;11/09/2009;86838,4;176;0
43700;1;105;10/02/2007;4736,03;17;0
43700;1;48;10/02/2007;12655,44;36;0
43701;1;4;10/02/2005;44912,89;179;0
43701;1;37;10/02/2005;44427,32;76;0
43702;16;84;04/06/2005;17353,44;78;0
43703;1;30;10/02/2008;50430,96;178;0
43703;1;79;10/02/2008;9766,89;63;0
43703;1;38;10/02/2008;14963,52;66;0
43703;1;91;10/02/2008;17234;35;0
43704;1;2;10/02/2009;44860,64;88;0
43705;27;39;23/02/2005;15656,16;52;0
43705;27;43;23/02/2005;94545;191;0
43706;27;94;23/02/2007;53830,8;95;0
43706;27;26;23/02/2007;19775,7;70;0
43707;27;38;23/02/2009;10202,4;45;0
43708;27;85;23/02/2008;9253,44;56;0
43708;27;93;23/02/2008;94483,16;188;0
43709;16;21;06/08/2010;79233;140;0
43710;24;99;12/02/2008;46053,45;87;0
43710;24;97;12/02/2008;111728,48;194;0
43711;30;2;14/07/2005;62193,16;122;0
43711;30;91;14/07/2005;95033,2;193;0
43712;8;79;28/08/2006;25890,01;167;0
43712;8;43;28/08/2006;97020;196;0
43713;8;100;28/08/2007;28808,78;77;0
43714;8;9;28/08/2005;19211,4;65;0
43715;19;70;02/03/2008;78306,92;134;0
43715;19;76;02/03/2008;48855,96;162;0
43716;33;46;17/02/2010;42516,18;82;0
43716;33;25;17/02/2010;29784,51;103;0
43717;14;24;26/08/2010;39932;134;0
43717;14;27;26/08/2010;62039,28;184;0
43718;8;87;28/08/2009;94503,36;196;0
43719;15;46;12/06/2010;93846,69;181;0
43719;15;101;12/06/2010;40088,99;139;0
43720;14;50;13/10/2005;101205,34;193;0
43721;14;37;13/10/2007;39166,19;67;0
43722;14;93;13/10/2006;70359,8;140;0
43723;14;80;13/10/2009;71151,97;149;0
43723;14;61;13/10/2009;44842,34;157;0
43724;14;32;13/10/2008;67678,05;165;0
43724;14;101;13/10/2008;32301,92;112;0
43725;33;73;15/12/2009;55290,95;185;0
43726;25;2;05/08/2009;13254,28;26;0
43726;25;76;05/08/2009;32872,22;109;0
43727;25;66;05/08/2008;30355,2;153;0
43727;25;36;05/08/2008;43827,3;95;0
43728;35;102;16/08/2006;44846,46;141;0
43729;7;98;11/03/2008;14185,5;105;0
43730;7;71;11/03/2009;44573,2;140;0
43731;7;29;11/03/2007;30948,35;61;0
43732;24;102;09/10/2009;48981,24;154;0
43732;24;76;09/10/2009;9650,56;32;0
43732;24;29;09/10/2009;87771,55;173;0
43733;25;58;05/08/2005;45177,6;195;0
43734;25;22;05/08/2006;44463,51;91;0
43735;37;68;17/07/2010;27237,76;64;0
43735;37;64;17/07/2010;11677;20;0
43736;27;25;04/03/2009;13301,82;46;0
43737;37;14;12/04/2007;5159,28;12;0
43738;28;22;20/10/2009;54724,32;112;0
43739;24;104;14/02/2008;12444,63;43;0
43740;11;79;24/10/2010;19998,87;129;0
43741;2;20;14/11/2007;29729,28;128;0
43742;2;69;14/11/2006;43513,47;99;0
43742;2;94;14/11/2006;70830;125;0
43743;2;12;14/11/2005;11249,99;41;0
43743;2;96;14/11/2005;15426,72;144;0
43744;6;103;14/09/2010;25163,4;51;0
43744;6;87;14/09/2010;67984,56;141;0
43745;2;58;14/11/2009;43324,16;187;0
43746;2;8;14/11/2008;88818,16;152;0
43747;1;35;17/12/2008;20358;36;0
43748;20;98;21/04/2009;13780,2;102;0
43749;39;35;14/02/2007;37323;66;0
43749;39;104;14/02/2007;46016,19;159;0
43750;21;33;30/06/2010;56980,8;144;0
43751;19;62;07/05/2006;92335,88;182;0
43752;19;32;07/05/2005;81623,83;199;0
43753;23;74;13/09/2007;31758,48;117;0
43754;19;45;07/05/2008;14356,16;29;0
43755;1;15;17/12/2005;4447,52;28;0
43755;1;17;17/12/2005;10959,58;38;0
43756;30;54;10/09/2008;11740,68;36;0
43757;20;4;21/04/2007;27851,01;111;0
43757;20;63;21/04/2007;34198,76;172;0
43758;35;79;01/01/2010;11472,22;74;0
43758;35;101;01/01/2010;5768,2;20;0
43759;32;9;21/12/2006;39309,48;133;0
43760;14;13;07/10/2006;31804,46;74;0
43760;14;35;07/10/2006;25447,5;45;0
43761;27;39;05/05/2009;34624,2;115;0
43762;37;102;07/06/2005;31169,88;98;0
43763;27;9;05/05/2006;52018,56;176;0
43763;27;96;05/05/2006;4927,98;46;0
43764;27;42;05/05/2007;56526,67;101;0
43765;31;66;15/02/2007;14681,6;74;0
43766;31;37;15/02/2006;70732,97;121;0
43767;32;47;17/09/2010;15145,85;107;0
43767;32;32;17/09/2010;75471,28;184;0
43768;17;17;29/06/2005;57682;200;0
43768;17;77;29/06/2005;37854,08;76;0
43769;24;68;10/10/2007;18725,96;44;0
43770;31;3;15/02/2008;41947,49;169;0
43771;5;53;23/08/2007;54783,7;115;0
43772;5;59;23/08/2005;8112,5;22;0
43772;5;47;23/08/2005;8776,1;62;0
43772;5;45;23/08/2005;22771,84;46;0
43773;8;28;29/11/2009;71684,51;131;0
43774;8;101;29/11/2008;37781,71;131;0
43774;8;2;29/11/2008;97367,98;191;0
43774;8;49;29/11/2008;83459,25;147;0
43774;8;62;29/11/2008;88277,16;174;0
43775;8;61;29/11/2007;17708,44;62;0
43775;8;55;29/11/2007;71435,61;131;0
43776;28;74;29/06/2009;11400,48;42;0
43776;28;55;29/06/2009;44170,11;81;0
43777;20;63;23/02/2006;3976,6;20;0
43778;5;86;23/08/2008;56563,27;139;0
43779;5;46;23/08/2009;8814,33;17;0
43780;4;20;13/06/2006;23458,26;101;0
43780;4;82;13/06/2006;12653,01;123;0
43780;4;54;13/06/2006;26416,53;81;0
43780;4;24;13/06/2006;36058;121;0
43780;4;92;13/06/2006;11665,5;70;0
43781;12;13;08/09/2009;40830,05;95;0
43782;12;19;08/09/2008;9583,42;77;0
43782;12;101;08/09/2008;45568,78;158;0
43783;4;48;13/06/2007;55191,78;157;0
43783;4;52;13/06/2007;35840,34;62;0
43784;12;54;08/09/2005;61638,57;189;0
43785;12;80;08/09/2007;37724,87;79;0
43785;12;55;08/09/2007;90521,46;166;0
43786;12;69;08/09/2006;26371,8;60;0
43787;17;74;09/05/2005;41530,32;153;0
43787;17;22;09/05/2005;13681,08;28;0
43788;26;40;18/02/2010;18264,61;91;0
43788;26;3;18/02/2010;39961,81;161;0
43788;26;32;18/02/2010;57423,8;140;0
43789;39;34;18/10/2010;39836,16;117;0
43789;39;16;18/10/2010;32728,16;71;0
43790;21;78;05/11/2006;13676,58;43;0
43790;21;58;05/11/2006;28264,96;122;0
43791;21;13;05/11/2005;25357,61;59;0
43792;25;59;06/09/2007;6268,75;17;0
43793;25;95;22/07/2005;14695,56;27;0
43794;21;68;05/11/2009;23833,04;56;0
43794;21;21;05/11/2009;102436,95;181;0
43794;21;94;05/11/2009;95195,52;168;0
43795;21;21;05/11/2008;61688,55;109;0
43796;10;23;30/10/2010;23796,6;102;0
43797;40;62;04/06/2010;24352,32;48;0
43798;25;72;22/07/2007;26849,08;199;0
43799;14;7;13/09/2008;6108,62;14;0
43800;14;74;13/09/2007;6243,12;23;0
43801;8;7;18/09/2005;27052,46;62;0
43802;14;36;13/09/2005;11072,16;24;0
43802;14;4;13/09/2005;50182;200;0
43802;14;34;13/09/2005;23493,12;69;0
43803;1;19;18/09/2007;10454,64;84;0
43804;13;20;20/08/2007;10916,22;47;0
43805;37;85;28/01/2008;15036,84;91;0
43805;37;66;28/01/2008;7340,8;37;0
43806;37;66;28/01/2009;31942,4;161;0
43807;36;37;23/07/2009;84178,08;144;0
43808;17;60;15/05/2010;20372;40;0
43808;17;77;15/05/2010;77700,48;156;0
43809;37;46;28/01/2006;75181,05;145;0
43809;37;75;28/01/2006;3915,81;27;0
43809;37;63;28/01/2006;14116,93;71;0
43810;37;22;28/01/2007;76711,77;157;0
43811;1;103;18/09/2009;36511,6;74;0
43812;1;91;18/09/2008;81246;165;0
43813;38;47;11/03/2005;15853,6;112;0
43814;26;6;22/06/2009;38200,8;110;0
43815;26;48;22/06/2008;28474,74;81;0
43816;26;49;22/06/2007;98788,5;174;0
43817;21;90;03/05/2008;27677,76;66;0
43817;21;29;03/05/2008;90308,3;178;0
43818;19;61;19/01/2008;33417,54;117;0
43819;21;12;03/05/2009;44725,57;163;0
43819;21;38;03/05/2009;36728,64;162;0
43820;15;53;15/01/2006;40015,92;84;0
43820;15;93;15/01/2006;67344,38;134;0
43821;35;91;07/06/2008;87154,8;177;0
43821;35;44;07/06/2008;15331,68;78;0
43822;4;57;02/07/2006;36677,6;152;0
43823;4;76;02/07/2005;20507,44;68;0
43824;2;104;20/06/2006;18811,65;65;0
43824;2;32;20/06/2006;74650,94;182;0
43825;35;26;07/06/2006;10452,87;37;0
43825;35;55;07/06/2006;39807,63;73;0
43826;4;64;02/07/2008;106260,7;182;0
43826;4;93;02/07/2008;52769,85;105;0
43827;22;18;16/01/2010;87141,84;191;0
43828;23;11;04/04/2005;68379,9;193;0
43829;34;104;25/04/2008;22573,98;78;0
43830;37;6;07/07/2010;21184,08;61;0
43830;37;47;07/07/2010;23214,2;164;0
43831;13;40;26/08/2006;18063,9;90;0
43831;13;36;26/08/2006;79350,48;172;0
43831;13;9;26/08/2006;4433,4;15;0
43832;19;45;22/04/2007;58414,72;118;0
43833;13;33;22/01/2007;68060,4;172;0
43833;13;21;22/01/2007;83194,65;147;0
43833;13;60;22/01/2007;43290,5;85;0
43834;13;33;22/01/2005;53815,2;136;0
43835;13;19;22/01/2008;8089,9;65;0
43836;16;3;08/01/2006;38720,76;156;0
43836;16;101;08/01/2006;19900,29;69;0
43836;16;17;08/01/2006;24803,26;86;0
43837;34;56;25/04/2005;21791,16;108;0
43837;34;79;25/04/2005;24494,74;158;0
43837;34;86;25/04/2005;18718,78;46;0
43838;21;51;03/05/2007;20909,7;42;0
43839;18;12;29/05/2010;13170,72;48;0
43840;30;17;22/06/2009;31725,1;110;0
43840;30;56;22/06/2009;17352,22;86;0
43841;28;45;28/06/2007;29702,4;60;0
43841;28;42;28/06/2007;39176,9;70;0
43841;28;35;28/06/2007;89349;158;0
43842;28;83;28/06/2006;94536,2;194;0
43842;28;5;28/06/2006;25544,7;90;0
43843;28;91;28/06/2005;8370,8;17;0
43843;28;41;28/06/2005;19326,72;112;0
43843;28;94;28/06/2005;111628,08;197;0
43844;2;66;13/12/2006;24204,8;122;0
43844;2;48;13/12/2006;46403,28;132;0
43845;23;74;30/05/2007;27415,44;101;0
43846;25;101;28/10/2009;17016,19;59;0
43846;25;88;28/10/2009;27542,55;119;0
43847;25;27;28/10/2008;14835,48;44;0
43847;25;81;28/10/2008;9301,64;76;0
43848;25;87;28/10/2007;52555,44;109;0
43848;25;90;28/10/2007;67516,96;161;0
43848;25;99;28/10/2007;25938,15;49;0
43849;25;40;28/10/2005;22479,52;112;0
43850;4;33;14/08/2010;9496,8;24;0
43850;4;47;14/08/2010;9342,3;66;0
43851;2;1;13/12/2009;31509,27;191;0
43851;2;45;13/12/2009;46533,76;94;0
43851;2;61;13/12/2009;46841,68;164;0
43851;2;55;13/12/2009;76343,4;140;0
43852;2;32;13/12/2008;45939,04;112;0
43852;2;47;13/12/2008;4388,05;31;0
43852;2;4;13/12/2008;26345,55;105;0
43853;23;63;13/07/2007;9345,01;47;0
43853;23;36;13/07/2007;12456,18;27;0
43854;23;43;13/07/2006;69795;141;0
43855;10;94;08/01/2010;86129,28;152;0
43855;10;30;08/01/2010;34281,72;121;0
43856;11;102;29/10/2006;35304,66;111;0
43857;35;8;21/03/2010;30969,49;53;0
43858;23;24;13/07/2009;55428;186;0
43859;11;83;29/10/2009;69683,9;143;0
43860;12;58;06/08/2008;35910,4;155;0
43861;12;26;06/08/2009;29946,06;106;0
43861;12;46;06/08/2009;52367,49;101;0
43861;12;61;06/08/2009;4284,3;15;0
43861;12;25;06/08/2009;15904,35;55;0
43862;25;58;30/04/2008;37532,16;162;0
43862;25;67;30/04/2008;18988,6;95;0
43863;5;21;27/08/2010;36220,8;64;0
43863;5;24;27/08/2010;53342;179;0
43864;6;27;27/06/2007;67096,83;199;0
43864;6;94;27/06/2007;33431,76;59;0
43865;6;48;27/06/2006;46403,28;132;0
43866;34;27;15/06/2007;19555,86;58;0
43867;16;89;21/08/2009;24022,25;185;0
43867;16;57;21/08/2009;7239;30;0
43868;23;34;22/02/2006;50391,04;148;0
43869;29;64;02/09/2010;36782,55;63;0
43870;9;15;26/06/2010;3335,64;21;0
43871;23;50;04/08/2005;54011,14;103;0
43872;33;36;28/02/2006;26296,38;57;0
43872;33;55;28/02/2006;92157,39;169;0
43872;33;26;28/02/2006;3955,14;14;0
43873;7;105;23/09/2007;35938,11;129;0
43874;11;9;17/08/2009;45811,8;155;0
43874;11;67;17/08/2009;3397,96;17;0
43875;11;2;17/08/2008;79015,9;155;0
43875;11;44;17/08/2008;9828;50;0
43876;25;85;23/09/2006;24786;150;0
43877;7;48;23/09/2009;54137,16;154;0
43878;25;50;23/09/2005;104351,62;199;0
43879;33;9;28/02/2009;13300,2;45;0
43879;33;56;28/02/2009;35309,75;175;0
43880;33;11;28/02/2008;62356,8;176;0
43880;33;20;28/02/2008;26245,38;113;0
43880;33;57;28/02/2008;43192,7;179;0
43880;33;79;28/02/2008;11782,28;76;0
43881;18;12;07/06/2009;49664,59;181;0
43882;21;13;22/01/2007;71345,14;166;0
43882;21;28;22/01/2007;41040,75;75;0
43882;21;92;22/01/2007;28997,1;174;0
43883;21;32;22/01/2005;45939,04;112;0
43883;21;24;22/01/2005;19966;67;0
43884;24;20;11/07/2005;9522,66;41;0
43885;21;2;22/01/2009;34155,26;67;0
43885;21;24;22/01/2009;39634;133;0
43886;21;57;22/01/2008;32334,2;134;0
43886;21;100;22/01/2008;10850,06;29;0
43887;18;12;07/06/2005;38963,38;142;0
43888;18;9;07/06/2007;22758,12;77;0
43889;31;64;24/12/2005;42037,2;72;0
43890;31;80;24/12/2006;55871,01;117;0
43890;31;4;24/12/2006;42152,88;168;0
43891;31;86;24/12/2007;25636,59;63;0
43892;27;98;20/06/2010;2296,7;17;0
43893;17;79;20/04/2009;21704,2;140;0
43893;17;64;20/04/2009;64807,35;111;0
43893;17;89;20/04/2009;23502,85;181;0
43894;17;34;20/04/2008;31664,64;93;0
43894;17;23;20/04/2008;8632,1;37;0
43895;23;81;01/08/2007;4650,82;38;0
43896;17;77;20/04/2006;77700,48;156;0
43896;17;36;20/04/2006;77043,78;167;0
43897;17;44;20/04/2005;33415,2;170;0
43898;31;93;24/12/2009;36687,61;73;0
43899;39;57;27/10/2010;9169,4;38;0
43900;7;18;30/01/2009;39236,64;86;0
43901;7;88;30/01/2008;16201,5;70;0
43902;7;67;30/01/2007;27183,68;136;0
43903;24;47;12/02/2007;19533,9;138;0
43904;1;97;16/07/2007;38586,64;67;0
43904;1;35;16/07/2007;11875,5;21;0
43905;1;67;16/07/2006;13192,08;66;0
43906;1;1;16/07/2008;3959,28;24;0
43907;36;105;09/06/2010;5850,39;21;0
43908;10;63;28/11/2005;21274,81;107;0
43909;14;86;25/05/2010;59411,78;146;0
43909;14;18;25/05/2010;42886,56;94;0
43910;4;67;02/03/2009;39576,24;198;0
43910;4;62;02/03/2009;16234,88;32;0
43911;4;76;02/03/2006;32872,22;109;0
43911;4;51;02/03/2006;57252,75;115;0
43912;34;36;30/12/2006;31832,46;69;0
43913;34;19;30/12/2007;20909,28;168;0
43913;34;2;30/12/2007;38233,5;75;0
43914;32;76;30/10/2005;54284,4;180;0
43915;28;92;19/03/2008;17831,55;107;0
43916;40;68;13/10/2005;82990,05;195;0
43916;40;40;13/10/2005;16658,93;83;0
43916;40;88;13/10/2005;3240,3;14;0
43917;40;17;13/10/2007;12113,22;42;0
43918;40;52;13/10/2008;101740,32;176;0
43919;40;86;13/10/2009;17091,06;42;0
43919;40;36;13/10/2009;26757,72;58;0
43920;28;67;19/03/2006;34979;175;0
43920;28;44;19/03/2006;28108,08;143;0
43921;32;35;30/10/2008;56550;100;0
43922;32;37;30/10/2009;78332,38;134;0
43923;12;100;07/02/2010;22448,4;60;0
43924;37;21;07/06/2009;37352,7;66;0
43925;2;96;08/02/2005;12105,69;113;0
43926;28;54;20/10/2007;11088,42;34;0
43927;38;96;18/03/2008;3535,29;33;0
43928;38;93;18/03/2009;49251,86;98;0
43928;38;50;18/03/2009;70266,92;134;0
43928;38;65;18/03/2009;7464,18;62;0
43929;21;76;13/01/2006;15079;50;0
43930;11;44;28/10/2006;4914;25;0
43931;38;74;18/03/2006;38815,92;143;0
43932;38;54;18/03/2007;61312,44;188;0
43933;5;39;20/10/2006;17462,64;58;0
43934;5;71;20/10/2007;16237,38;51;0
43934;5;53;20/10/2007;72886,14;153;0
43935;1;96;08/06/2005;6320,67;59;0
43936;1;104;08/06/2007;17364,6;60;0
43936;1;76;08/06/2007;55792,3;185;0
43936;1;14;08/06/2007;53742,5;125;0
43936;1;60;08/06/2007;68246,2;134;0
43937;1;78;08/06/2006;39439,44;124;0
43938;4;54;14/04/2008;33591,39;103;0
43939;14;7;18/06/2006;16144,21;37;0
43940;2;40;10/05/2008;27898,69;139;0
43940;2;19;10/05/2008;22651,72;182;0
43941;2;10;10/05/2009;87879,18;157;0
43941;2;61;10/05/2009;23135,22;81;0
43941;2;18;10/05/2009;41517,84;91;0
43942;35;66;12/06/2008;23411,2;118;0
43943;35;58;12/06/2009;35910,4;155;0
43944;35;54;12/06/2007;39787,86;122;0
43945;35;85;12/06/2005;11897,28;72;0
43945;35;43;12/06/2005;27720;56;0
43946;33;93;09/06/2009;23118,22;46;0
43947;2;81;10/05/2007;7098,62;58;0
43947;2;63;10/05/2007;38573,02;194;0
43947;2;2;10/05/2007;58114,92;114;0
43948;2;2;10/05/2005;86662,6;170;0
43948;2;49;10/05/2005;6245,25;11;0
43948;2;56;10/05/2005;40354;200;0
43948;2;72;10/05/2005;15245,96;113;0
43949;4;58;22/08/2006;14827,52;64;0
43950;4;78;22/08/2007;28625,4;90;0
43951;23;80;13/12/2005;91208,23;191;0
43951;23;89;13/12/2005;15192,45;117;0
43952;23;103;13/12/2007;92265,8;187;0
43953;23;23;13/12/2006;18897,3;81;0
43954;7;44;09/10/2009;16904,16;86;0
43955;7;99;09/10/2008;70403,55;133;0
43955;7;4;09/10/2008;40396,51;161;0
43955;7;86;09/10/2008;48017,74;118;0
43956;4;58;22/08/2009;18766,08;81;0
43957;7;73;06/09/2006;21817,51;73;0
43957;7;51;06/09/2006;14437,65;29;0
43958;24;95;01/10/2008;79464,88;146;0
43959;30;25;14/04/2009;27760,32;96;0
43960;30;9;14/04/2008;12709,08;43;0
43960;30;16;14/04/2008;43791,2;95;0
43961;30;93;14/04/2005;9548,83;19;0
43962;30;97;14/04/2007;113456,24;197;0
43963;24;37;01/10/2007;6430,27;11;0
43963;24;70;01/10/2007;43828,5;75;0
43964;7;84;06/09/2009;32037,12;144;0
43964;7;2;06/09/2009;6117,36;12;0
43965;32;31;16/08/2005;78082,71;191;0
43966;32;32;16/08/2007;61935,67;151;0
43967;32;7;16/08/2006;61522,53;141;0
43968;24;30;24/03/2005;49297,68;174;0
43969;32;90;16/08/2009;68355,68;163;0
43970;17;4;30/07/2005;42905,61;171;0
43970;17;86;30/07/2005;23601,94;58;0
43970;17;103;30/07/2005;35031,4;71;0
43971;39;78;15/10/2010;59477,22;187;0
43971;39;42;15/10/2010;8954,72;16;0
43972;17;39;30/07/2007;30108;100;0
43973;17;40;30/07/2006;21475,97;107;0
43973;17;11;30/07/2006;23383,8;66;0
43974;29;97;28/01/2005;82356,56;143;0
43974;29;38;28/01/2005;11789,44;52;0
43975;39;9;24/12/2009;41378,4;140;0
43976;29;65;28/01/2007;15891,48;132;0
43976;29;7;28/01/2007;50614,28;116;0
43977;29;28;28/01/2006;95214,54;174;0
43977;29;91;28/01/2006;67458,8;137;0
43978;29;99;28/01/2008;11116,35;21;0
43979;39;97;24/12/2006;57016,08;99;0
43979;39;79;24/12/2006;6821,32;44;0
43980;39;5;24/12/2007;15042,99;53;0
43981;17;88;30/07/2009;27542,55;119;0
43981;17;84;30/07/2009;30702,24;138;0
43982;17;87;11/09/2010;62680,8;130;0
43983;25;85;06/05/2008;21811,68;132;0
43984;25;54;06/05/2005;24133,62;74;0
43984;25;63;06/05/2005;38573,02;194;0
43985;8;2;25/02/2010;68820,3;135;0
43986;25;11;06/05/2006;29406,9;83;0
43986;25;7;06/05/2006;56286,57;129;0
43987;5;47;14/06/2008;25762,1;182;0
43988;36;53;26/11/2007;50972,66;107;0
43989;28;12;05/01/2009;22774,37;83;0
43990;8;103;10/01/2010;81904,4;166;0
43991;35;73;15/03/2010;8069,49;27;0
43991;35;91;15/03/2010;62534,8;127;0
43992;3;104;21/07/2010;31256,28;108;0
43993;18;4;18/12/2007;4516,38;18;0
43994;8;8;08/10/2007;43824,75;75;0
43995;1;49;16/03/2009;110143,5;194;0
43996;1;39;16/03/2008;46366,32;154;0
43996;1;49;16/03/2008;59046;104;0
43996;1;87;16/03/2008;60270;125;0
43996;1;96;16/03/2008;13712,64;128;0
43997;1;74;16/03/2007;51302,16;189;0
43998;1;6;16/03/2006;42368,16;122;0
43998;1;58;16/03/2006;20619,52;89;0
43999;1;76;16/03/2005;55189,14;183;0
44000;11;5;05/11/2008;40587,69;143;0
44001;33;53;30/09/2010;44303,34;93;0
44002;18;47;07/09/2010;17835,3;126;0
44003;22;87;25/01/2008;45805,2;95;0
44004;9;67;01/01/2008;9794,12;49;0
44005;40;16;09/10/2008;34111,04;74;0
44006;33;67;20/06/2010;38976,6;195;0
44006;33;94;20/06/2010;47031,12;83;0
44007;9;95;22/02/2010;41365,28;76;0
44008;19;75;27/08/2010;4205,87;29;0
44009;32;61;06/01/2009;5426,78;19;0
44010;13;10;13/11/2008;35823,36;64;0
44010;13;33;13/11/2008;57376,5;145;0
44011;17;86;16/05/2007;16277,2;40;0
44012;17;49;16/05/2006;110143,5;194;0
44012;17;102;16/05/2006;7315,38;23;0
44012;17;84;16/05/2006;24027,84;108;0
44013;35;78;09/10/2010;26398,98;83;0
44013;35;79;09/10/2010;6201,2;40;0
44014;28;81;05/01/2006;19215,23;157;0
44014;28;27;05/01/2006;57656,07;171;0
44015;32;19;06/01/2005;5351,78;43;0
44015;32;4;06/01/2005;41651,06;166;0
44015;32;8;06/01/2005;108101,05;185;0
44016;13;5;13/11/2005;32924,28;116;0
44017;32;94;06/01/2006;101995,2;180;0
44018;11;46;13/08/2010;45627,12;88;0
44019;30;54;28/10/2007;22829,1;70;0
44019;30;68;28/10/2007;72775,89;171;0
44019;30;88;28/10/2007;36106,2;156;0
44020;11;90;29/07/2006;11742,08;28;0
44021;30;25;28/10/2009;56388,15;195;0
44022;11;96;29/07/2008;11462,91;107;0
44022;11;48;29/07/2008;5976,18;17;0
44023;17;79;08/09/2010;7286,41;47;0
44024;28;67;02/07/2005;2798,32;14;0
44024;28;38;02/07/2005;7255,04;32;0
44025;28;79;02/07/2006;10542,04;68;0
44025;28;89;02/07/2006;4804,45;37;0
44025;28;66;02/07/2006;1984;10;0
44026;28;58;02/07/2007;14132,48;61;0
44027;11;5;05/11/2006;16462,14;58;0
44027;11;73;05/11/2006;20920,9;70;0
44028;36;54;12/08/2010;37831,08;116;0
44028;36;36;12/08/2010;40136,58;87;0
44029;28;23;02/07/2008;3032,9;13;0
44030;34;7;25/07/2010;4799,63;11;0
44031;36;23;20/03/2010;6765,7;29;0
44031;36;85;20/03/2010;21315,96;129;0
44031;36;35;20/03/2010;17530,5;31;0
44032;8;10;01/09/2007;66049,32;118;0
44032;8;29;01/09/2007;5580,85;11;0
44033;8;82;01/09/2005;11418,57;111;0
44033;8;53;01/09/2005;59071,12;124;0
44034;8;61;12/06/2005;28562;100;0
44034;8;103;12/06/2005;68089,2;138;0
44035;6;74;21/05/2008;33115,68;122;0
44036;6;95;21/05/2009;102868,92;189;0
44037;6;43;21/05/2006;71280;144;0
44038;6;29;21/05/2007;62404,05;123;0
44039;8;73;01/09/2008;40347,45;135;0
44040;36;17;17/01/2010;50183,34;174;0
44040;36;89;17/01/2010;17399,9;134;0
44041;35;55;19/10/2010;99246,42;182;0
44042;22;103;31/12/2008;49833,4;101;0
44043;3;49;28/10/2010;30658,5;54;0
44044;8;33;13/01/2007;29677,5;75;0
44045;8;54;13/01/2006;31634,61;97;0
44046;19;36;18/12/2009;50747,4;110;0
44047;8;38;12/06/2008;24259,04;107;0
44048;28;76;02/12/2008;3618,96;12;0
44049;29;17;23/05/2009;12113,22;42;0
44049;29;42;23/05/2009;20707,79;37;0
44050;19;92;18/12/2007;14331,9;86;0
44051;19;44;18/12/2006;33611,76;171;0
44052;19;60;18/12/2005;28520,8;56;0
44052;19;85;18/12/2005;10740,6;65;0
44052;19;65;18/12/2005;13002,12;108;0
44053;8;33;13/01/2008;70830,3;179;0
44053;8;8;13/01/2008;23373,2;40;0
44054;9;84;11/08/2009;40936,32;184;0
44055;9;61;11/08/2008;47698,54;167;0
44056;6;1;17/10/2007;32994;200;0
44056;6;40;17/10/2007;3813,49;19;0
44057;5;75;04/04/2007;15228,15;105;0
44057;5;23;04/04/2007;27296,1;117;0
44058;5;5;04/04/2006;17029,8;60;0
44058;5;91;04/04/2006;12310;25;0
44059;5;10;04/04/2005;85640,22;153;0
44059;5;75;04/04/2005;21464,44;148;0
44060;11;6;18/08/2007;41673,6;120;0
44061;29;69;23/12/2007;78675,87;179;0
44061;29;53;23/12/2007;62405,78;131;0
44062;5;79;04/04/2009;9301,8;60;0
44063;10;30;31/08/2006;42214,68;149;0
44064;9;79;11/08/2005;26820,19;173;0
44065;9;21;11/08/2007;87722,25;155;0
44066;9;93;11/08/2006;11559,11;23;0
44066;9;35;11/08/2006;16965;30;0
44066;9;32;11/08/2006;20508,5;50;0
44066;9;45;11/08/2006;44553,6;90;0
44066;9;9;11/08/2006;20098,08;68;0
44067;7;49;18/08/2008;22710;40;0
44068;7;45;18/08/2009;71780,8;145;0
44069;32;48;30/11/2007;68550,3;195;0
44070;7;27;18/08/2007;45855,12;136;0
44071;25;50;18/08/2007;35133,46;67;0
44072;25;14;18/08/2006;7308,98;17;0
44073;37;17;02/04/2005;55086,31;191;0
44073;37;78;02/04/2005;40711,68;128;0
44074;27;38;15/04/2006;13149,76;58;0
44075;37;102;02/04/2007;35622,72;112;0
44076;37;91;02/04/2006;95525,6;194;0
44076;37;83;02/04/2006;60425,2;124;0
